game,candidate_id,source,library,task,status,reason,protocol_hash,hit_at_1_mean,hit_at_1_variance,hit_at_1_worst,hit_at_1_worst_seed,position_hit_at_1_mean,position_hit_at_1_variance,position_hit_at_1_worst,position_hit_at_1_worst_seed,all_positions_hit_at_1_mean,all_positions_hit_at_1_variance,all_positions_hit_at_1_worst,all_positions_hit_at_1_worst_seed,mae_mean,mae_variance,mae_worst,mae_worst_seed,mse_mean,mse_variance,mse_worst,mse_worst_seed,rmse_mean,rmse_variance,rmse_worst,rmse_worst_seed
loto6,baseline:random,baseline,baseline,position,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.15166666666666667,0.0,0.15166666666666667,1,0.15166666666666664,0.0,0.15166666666666664,1,0.0,0.0,0.0,1,6.9,0.0,6.9,1,77.08,0.0,77.08,1,8.779521627059188,0.0,8.779521627059188,1
loto6,baseline:fixed,baseline,baseline,position,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.21333333333333335,0.0,0.21333333333333335,1,0.21333333333333335,0.0,0.21333333333333335,1,0.0,0.0,0.0,1,5.385,0.0,5.385,1,49.641666666666666,0.0,49.641666666666666,1,7.045684258229762,0.0,7.045684258229762,1
loto6,baseline:mean,baseline,baseline,position,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18666666666666668,0.0,0.18666666666666668,1,0.18666666666666668,0.0,0.18666666666666668,1,0.0,0.0,0.0,1,4.963333333333333,0.0,4.963333333333333,1,38.48,0.0,38.48,1,6.203224967708329,0.0,6.203224967708329,1
loto6,baseline:median,baseline,baseline,position,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.19,0.0,0.19,1,0.19000000000000003,0.0,0.19000000000000003,1,0.0,0.0,0.0,1,4.958333333333333,0.0,4.958333333333333,1,39.955,0.0,39.955,1,6.320996756841439,0.0,6.320996756841439,1
loto6,baseline:last,baseline,baseline,position,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.15666666666666668,0.0,0.15666666666666668,1,0.15666666666666668,0.0,0.15666666666666668,1,0.0,0.0,0.0,1,6.86,0.0,6.86,1,76.38333333333334,0.0,76.38333333333334,1,8.73975590810941,0.0,8.73975590810941,1
loto6,baseline:frequency,baseline,baseline,position,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.20333333333333334,0.0,0.20333333333333334,1,0.20333333333333334,0.0,0.20333333333333334,1,0.0,0.0,0.0,1,5.681666666666667,0.0,5.681666666666667,1,54.145,0.0,54.145,1,7.3583286145700235,0.0,7.3583286145700235,1
loto6,baseline:statistical_ar1,baseline,baseline,position,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18333333333333332,0.0,0.18333333333333332,1,0.18333333333333335,0.0,0.18333333333333335,1,0.0,0.0,0.0,1,4.991666666666666,0.0,4.991666666666666,1,38.60166666666667,0.0,38.60166666666667,1,6.213023955101627,0.0,6.213023955101627,1
loto6,sf-autoarima,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18,0.0,0.18,1,0.18000000000000002,0.0,0.18000000000000002,1,0.0,0.0,0.0,1,5.008333333333334,0.0,5.008333333333334,1,38.91833333333334,0.0,38.91833333333334,1,6.23845600556206,0.0,6.23845600556206,1
loto6,sf-autoets,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18666666666666668,0.0,0.18666666666666668,1,0.18666666666666668,0.0,0.18666666666666668,1,0.0,0.0,0.0,1,4.963333333333333,0.0,4.963333333333333,1,38.48,0.0,38.48,1,6.203224967708329,0.0,6.203224967708329,1
loto6,sf-autoces,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.17666666666666667,0.0,0.17666666666666667,1,0.17666666666666667,0.0,0.17666666666666667,1,0.0,0.0,0.0,1,4.995,0.0,4.995,1,38.585,0.0,38.585,1,6.211682541791717,0.0,6.211682541791717,1
loto6,sf-autotheta,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18166666666666667,0.0,0.18166666666666667,1,0.18166666666666664,0.0,0.18166666666666664,1,0.0,0.0,0.0,1,5.15,0.0,5.15,1,41.5,0.0,41.5,1,6.442049363362563,0.0,6.442049363362563,1
loto6,sf-automfles,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.17166666666666666,0.0,0.17166666666666666,1,0.17166666666666666,0.0,0.17166666666666666,1,0.0,0.0,0.0,1,5.591666666666667,0.0,5.591666666666667,1,51.37166666666667,0.0,51.37166666666667,1,7.167403062941743,0.0,7.167403062941743,1
loto6,sf-autotbats,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18,0.0,0.18,1,0.18000000000000002,0.0,0.18000000000000002,1,0.0,0.0,0.0,1,5.008333333333334,0.0,5.008333333333334,1,39.62833333333333,0.0,39.62833333333333,1,6.295103917596065,0.0,6.295103917596065,1
loto6,sf-arima,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18333333333333332,0.0,0.18333333333333332,1,0.18333333333333335,0.0,0.18333333333333335,1,0.0,0.0,0.0,1,4.99,0.0,4.99,1,38.586666666666666,0.0,38.586666666666666,1,6.21181669615795,0.0,6.21181669615795,1
loto6,sf-autoregressive,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18333333333333332,0.0,0.18333333333333332,1,0.18333333333333335,0.0,0.18333333333333335,1,0.0,0.0,0.0,1,4.99,0.0,4.99,1,38.586666666666666,0.0,38.586666666666666,1,6.21181669615795,0.0,6.21181669615795,1
loto6,sf-simpleexponentialsmoothing,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18,0.0,0.18,1,0.18000000000000002,0.0,0.18000000000000002,1,0.0,0.0,0.0,1,5.423333333333333,0.0,5.423333333333333,1,46.99666666666667,0.0,46.99666666666667,1,6.855411487771297,0.0,6.855411487771297,1
loto6,sf-simpleexponentialsmoothingoptimized,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.17833333333333334,0.0,0.17833333333333334,1,0.17833333333333332,0.0,0.17833333333333332,1,0.0,0.0,0.0,1,5.036666666666667,0.0,5.036666666666667,1,39.32,0.0,39.32,1,6.270566162636353,0.0,6.270566162636353,1
loto6,sf-seasonalexponentialsmoothing,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.16833333333333333,0.0,0.16833333333333333,1,0.16833333333333333,0.0,0.16833333333333333,1,0.0,0.0,0.0,1,5.463333333333333,0.0,5.463333333333333,1,46.88,0.0,46.88,1,6.846897107449476,0.0,6.846897107449476,1
loto6,sf-seasonalexponentialsmoothingoptimized,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.185,0.0,0.185,1,0.18499999999999997,0.0,0.18499999999999997,1,0.0,0.0,0.0,1,5.025,0.0,5.025,1,39.37166666666667,0.0,39.37166666666667,1,6.2746845870264005,0.0,6.2746845870264005,1
loto6,sf-holt,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18333333333333332,0.0,0.18333333333333332,1,0.18333333333333335,0.0,0.18333333333333335,1,0.0,0.0,0.0,1,4.958333333333333,0.0,4.958333333333333,1,38.461666666666666,0.0,38.461666666666666,1,6.201747065679692,0.0,6.201747065679692,1
loto6,sf-holtwinters,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18166666666666667,0.0,0.18166666666666667,1,0.18166666666666667,0.0,0.18166666666666667,1,0.0,0.0,0.0,1,4.998333333333333,0.0,4.998333333333333,1,38.87166666666667,0.0,38.87166666666667,1,6.2347146419597,0.0,6.2347146419597,1
loto6,sf-historicaverage,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.18666666666666668,0.0,0.18666666666666668,1,0.18666666666666668,0.0,0.18666666666666668,1,0.0,0.0,0.0,1,4.963333333333333,0.0,4.963333333333333,1,38.48,0.0,38.48,1,6.203224967708329,0.0,6.203224967708329,1
loto6,sf-naive,catalog,statsforecast,position_series,SUCCEEDED,,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,0.15666666666666668,0.0,0.15666666666666668,1,0.15666666666666668,0.0,0.15666666666666668,1,0.0,0.0,0.0,1,6.86,0.0,6.86,1,76.38333333333334,0.0,76.38333333333334,1,8.73975590810941,0.0,8.73975590810941,1
