rank,model_id,family,game,target_mode,backend,hit_at_1,mae,mse,exact,set_overlap,jaccard,brier,log_loss
1,pp-conditional-bernoulli-fixed-k,fixed_subset,loto6,fixed_cardinality_subset,builtin,0.3333333333333333,4.166666666666667,26.166666666666668,0.0,2.0,0.2,0.12328596218318097,3.890370225664887
