rank,model_id,family,game,target_mode,backend,hit_at_1,mae,mse,exact,set_overlap,jaccard,brier,log_loss
1,pp-bocpd-dirichlet-categorical,changepoint,loto6,online_changepoint,builtin,0.0,6.666666666666667,68.66666666666667,0.0,1.0,0.09090909090909091,0.9769126758034682,3.408237068529472
