rank,model_id,family,game,target_mode,backend,hit_at_1,mae,mse,exact,set_overlap,jaccard,brier,log_loss
1,pp-conditional-bernoulli-fixed-k,fixed_subset,mini,fixed_cardinality_subset,builtin,0.0,8.8,81.2,0.0,1.0,0.1111111111111111,0.1346568970401277,3.455975868583688
