game,candidate_id,source,library,task,status,reason,protocol_hash,hit_at_1_mean,hit_at_1_variance,hit_at_1_worst,hit_at_1_worst_seed,position_hit_at_1_mean,position_hit_at_1_variance,position_hit_at_1_worst,position_hit_at_1_worst_seed,all_positions_hit_at_1_mean,all_positions_hit_at_1_variance,all_positions_hit_at_1_worst,all_positions_hit_at_1_worst_seed,mae_mean,mae_variance,mae_worst,mae_worst_seed,mse_mean,mse_variance,mse_worst,mse_worst_seed,rmse_mean,rmse_variance,rmse_worst,rmse_worst_seed
numbers4,baseline:random,baseline,baseline,position,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.2475,0.0,0.2475,1,0.2475,0.0,0.2475,1,0.01,0.0,0.01,1,3.4375,0.0,3.4375,1,17.6175,0.0,17.6175,1,4.197320573889967,0.0,4.197320573889967,1
numbers4,baseline:fixed,baseline,baseline,position,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.295,0.0,0.295,1,0.295,0.0,0.295,1,0.0,0.0,0.0,1,2.5475,0.0,2.5475,1,8.9475,0.0,8.9475,1,2.991237202229205,0.0,2.991237202229205,1
numbers4,baseline:mean,baseline,baseline,position,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.3175,0.0,0.3175,1,0.3175,0.0,0.3175,1,0.01,0.0,0.01,1,2.5125,0.0,2.5125,1,8.6225,0.0,8.6225,1,2.9364093720052047,0.0,2.9364093720052047,1
numbers4,baseline:median,baseline,baseline,position,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.3175,0.0,0.3175,1,0.3175,0.0,0.3175,1,0.01,0.0,0.01,1,2.5125,0.0,2.5125,1,8.6225,0.0,8.6225,1,2.9364093720052047,0.0,2.9364093720052047,1
numbers4,baseline:last,baseline,baseline,position,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.265,0.0,0.265,1,0.265,0.0,0.265,1,0.0,0.0,0.0,1,3.5175,0.0,3.5175,1,18.5525,0.0,18.5525,1,4.307261310856354,0.0,4.307261310856354,1
numbers4,baseline:frequency,baseline,baseline,position,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.225,0.0,0.225,1,0.225,0.0,0.225,1,0.0,0.0,0.0,1,3.9625,0.0,3.9625,1,23.1975,0.0,23.1975,1,4.816378307400697,0.0,4.816378307400697,1
numbers4,baseline:statistical_ar1,baseline,baseline,position,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.315,0.0,0.315,1,0.315,0.0,0.315,1,0.0,0.0,0.0,1,2.5025,0.0,2.5025,1,8.5875,0.0,8.5875,1,2.930443652418521,0.0,2.930443652418521,1
numbers4,sf-autoarima,catalog,statsforecast,position_series,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.3025,0.0,0.3025,1,0.3025,0.0,0.3025,1,0.0,0.0,0.0,1,2.5275,0.0,2.5275,1,8.7175,0.0,8.7175,1,2.952541278288925,0.0,2.952541278288925,1
numbers4,sf-autoets,catalog,statsforecast,position_series,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.3175,0.0,0.3175,1,0.3175,0.0,0.3175,1,0.01,0.0,0.01,1,2.5125,0.0,2.5125,1,8.6225,0.0,8.6225,1,2.9364093720052047,0.0,2.9364093720052047,1
numbers4,sf-autoces,catalog,statsforecast,position_series,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.3025,0.0,0.3025,1,0.3025,0.0,0.3025,1,0.0,0.0,0.0,1,2.545,0.0,2.545,1,8.775,0.0,8.775,1,2.962262648719725,0.0,2.962262648719725,1
numbers4,sf-autotheta,catalog,statsforecast,position_series,SUCCEEDED,,c66c87c6045967a8e40aeb74a39d408de1f3d89701542aaca6bbf9c3c584187a,0.2875,0.0,0.2875,1,0.2875,0.0,0.2875,1,0.01,0.0,0.01,1,2.6,0.0,2.6,1,9.37,0.0,9.37,1,3.0610455730027932,0.0,3.0610455730027932,1
