game,library,model_id,model_name,lane,requested_args_json,effective_args_json,args_match,property_status,fit_status,fit_seconds,fit_seconds_status,predict_status,mae,mse,rmse,hit_at_1,position_hit_at_1,all_positions_hit_at_1,best_baseline_id,baseline_mae,baseline_rmse,mae_improvement_vs_baseline,rmse_improvement_vs_baseline,hit_at_1_difference_vs_baseline,train_rows,test_rows,holdout_rows,seed,protocol_hash,data_snapshot_sha256,normalized_file_sha256,prediction_lock_sha256,overall_status,failure_class,failure_reason
bingo5,statsforecast,sf-theta,Theta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,1.23125,2.13625,1.4615915982243466,0.585,0.585,0.02,baseline:mean,1.21625,1.428723206222955,-0.014999999999999902,-0.03286839200139169,-0.0025000000000000577,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,5d7c8d505c98ec637433ff9c24981ad6da416255b3a4eaf648ae708637d18eb1,SUCCEEDED,,nan
bingo5,statsforecast,sf-optimizedtheta,OptimizedTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,1.23125,2.13625,1.4615915982243466,0.585,0.585,0.02,baseline:mean,1.21625,1.428723206222955,-0.014999999999999902,-0.03286839200139169,-0.0025000000000000577,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,558bb2ad0b3e677f0009c77ba35af82f86345c08558d6329980ca28c083fb58a,SUCCEEDED,,nan
bingo5,statsforecast,sf-dynamictheta,DynamicTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,1.23125,2.13625,1.4615915982243466,0.585,0.585,0.02,baseline:mean,1.21625,1.428723206222955,-0.014999999999999902,-0.03286839200139169,-0.0025000000000000577,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,0edc19045b7d8b7da26ce8f8f5a076231bd199b7cc95ffe40e5358da5bbb2164,SUCCEEDED,,nan
bingo5,statsforecast,sf-dynamicoptimizedtheta,DynamicOptimizedTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,1.23,2.135,1.4611639196202455,0.585,0.585,0.02,baseline:mean,1.21625,1.428723206222955,-0.013749999999999929,-0.0324407133972906,-0.0025000000000000577,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,152ec98f2b9220a77bdcd1a3f297b5a743a55c7a9c95bc490611b52076f9aba9,SUCCEEDED,,nan
bingo5,statsforecast,sf-garch,GARCH,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,15.04625,310.48125,17.620478143342194,0.07125,0.07125,0.0,baseline:mean,1.21625,1.428723206222955,-13.83,-16.19175493711924,-0.51625,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,fb678595d4383a1de351905cc328a0743558afad8ed9bfa4c30ccc2c2b893d46,SUCCEEDED,,nan
bingo5,statsforecast,sf-arch,ARCH,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,15.0225,309.195,17.583941537664415,0.07125,0.07125,0.0,baseline:mean,1.21625,1.428723206222955,-13.80625,-16.15521833144146,-0.51625,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,32375b1786c84ee4b0b79fe02b6c77e55a3c9ae452d58aeab5b5ebe8c5f813ac,SUCCEEDED,,nan
bingo5,statsforecast,sf-sklearnmodel,SklearnModel,EXOGENOUS,"{""model"":{""class"":""sklearn.linear_model._base.LinearRegression"",""params"":{""copy_X"":true,""fit_intercept"":true,""n_jobs"":null,""positive"":false,""tol"":1e-06}}}","{""model"":{""class"":""sklearn.linear_model._base.LinearRegression"",""params"":{""copy_X"":true,""fit_intercept"":true,""n_jobs"":null,""positive"":false,""tol"":1e-06}}}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,NOT_APPLICABLE_UNIVARIATE,,,,,,,baseline:mean,1.21625,1.428723206222955,,,,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,,EXOGENOUS_EVALUATION_DEFERRED,StatsForecast runtime exception,primary univariate development protocol does not supply exogenous X_df
bingo5,statsforecast,sf-constantmodel,ConstantModel,UNIVARIATE,"{""constant"":1.0}","{""constant"":1.0}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,16.03375,343.32625,18.529065006092456,0.0425,0.0425,0.0,baseline:mean,1.21625,1.428723206222955,-14.8175,-17.1003417998695,-0.545,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,48802e98ea1cc2a9c076ae24f5ea1e8f27f51188431d1c8d9f7d14feaaffe17c,SUCCEEDED,,nan
bingo5,statsforecast,sf-zeromodel,ZeroModel,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,16.03375,343.32625,18.529065006092456,0.0425,0.0425,0.0,baseline:mean,1.21625,1.428723206222955,-14.8175,-17.1003417998695,-0.545,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,c23b4de5b8ff3b7987726aa2313e71d236407daa4b763512e26a45124f9beb9a,SUCCEEDED,,nan
bingo5,statsforecast,sf-nanmodel,NaNModel,EXPECTED_NEGATIVE_CONTROL,{},{},True,EXPECTED_NEGATIVE_CONTROL,EXPECTED_NOT_APPLICABLE,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,EXPECTED_NEGATIVE_CONTROL,,,,,,,baseline:mean,1.21625,1.428723206222955,,,,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,,EXPECTED_NEGATIVE_CONTROL,numeric instability,NaNModel is retained as the expected negative control and excluded from ranking
bingo5,statsforecast,sf-ucm,UCM,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,1.21625,2.04125,1.428723206222955,0.5875,0.5874999999999999,0.03,baseline:mean,1.21625,1.428723206222955,0.0,0.0,0.0,"[332,352,372,392,412]",100,50,1,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,1e8cd2ae866286001a6c9976ecaa2a9f1a85226112bc5cbd3f7a80e45c1f2b27,7adc619d75b11b3c2ac875d02a90bbaa3ba5a31b96e09d9d8d9972f6c4380484,2a41d44c3352873814d0a59e54d694c051f2328999f2f933a432898e28f18f4b,SUCCEEDED,,nan
loto6,statsforecast,sf-autoarima,AutoARIMA,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.008333333333334,38.91833333333334,6.23845600556206,0.18,0.18,0.0,baseline:fixed,5.385,7.045684258229762,0.37666666666666604,0.8072282526677013,-0.0333333333333333,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,196270108c08ec604ff4e4eafd84144c2593caf2f330d16137aab2afa7589308,SUCCEEDED,,nan
loto6,statsforecast,sf-autoets,AutoETS,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.963333333333333,38.48,6.203224967708329,0.1866666666666666,0.1866666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.42166666666666686,0.8424592905214325,-0.0266666666666667,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,39e02733f6084622cfc9e985121ba84e0df6d3ba3ca8b8cec5f5b091be584677,SUCCEEDED,,nan
loto6,statsforecast,sf-autoces,AutoCES,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.995,38.585,6.211682541791717,0.1766666666666666,0.1766666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.3899999999999997,0.8340017164380447,-0.03666666666666668,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,01ee8441dd0617f2aa0d1772cbe21e43271552b5404c541654e3579064f76034,SUCCEEDED,,nan
loto6,statsforecast,sf-autotheta,AutoTheta,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.15,41.5,6.442049363362563,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23499999999999943,0.6036348948671986,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,3fb9383f14eb99183f98f1e677de47680e8226c1c5097b15859b4c58c213f905,SUCCEEDED,,nan
loto6,statsforecast,sf-automfles,AutoMFLES,UNIVARIATE,"{""n_windows"":2,""season_length"":[4],""test_size"":4}","{""n_windows"":2,""season_length"":[4],""test_size"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.591666666666667,51.37166666666667,7.167403062941743,0.1716666666666666,0.1716666666666666,0.0,baseline:fixed,5.385,7.045684258229762,-0.206666666666667,-0.12171880471198104,-0.041666666666666685,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,55a6c9e03ca6ea5188d963de15aef2a7a6b0aeebd9a504ee470c2a0d14cd098f,SUCCEEDED,,nan
loto6,statsforecast,sf-autotbats,AutoTBATS,UNIVARIATE,"{""season_length"":[4]}","{""season_length"":[4]}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.008333333333334,39.62833333333333,6.295103917596065,0.18,0.18,0.0,baseline:fixed,5.385,7.045684258229762,0.37666666666666604,0.7505803406336966,-0.0333333333333333,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,9702e5a4c29a3168150a969e212eb2bc528b4f0b69470a6357064e027ab7ee43,SUCCEEDED,,nan
loto6,statsforecast,sf-arima,ARIMA,UNIVARIATE,"{""order"":[1,0,0]}","{""order"":[1,0,0]}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.99,38.586666666666666,6.21181669615795,0.1833333333333333,0.1833333333333333,0.0,baseline:fixed,5.385,7.045684258229762,0.3949999999999996,0.8338675620718119,-0.03,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,73b99aad357ad77621d18382e01db641e7172ebf482e8c0b01d78d3739641667,SUCCEEDED,,nan
loto6,statsforecast,sf-autoregressive,AutoRegressive,UNIVARIATE,"{""lags"":1}","{""lags"":{""fixed"":null,""order"":[1,0,0]}}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.99,38.586666666666666,6.21181669615795,0.1833333333333333,0.1833333333333333,0.0,baseline:fixed,5.385,7.045684258229762,0.3949999999999996,0.8338675620718119,-0.03,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,ab007ecf5ea832f438feade2aab3bc79eb22fdb96ebc352476f2750fc049aac6,SUCCEEDED,,nan
loto6,statsforecast,sf-simpleexponentialsmoothing,SimpleExponentialSmoothing,UNIVARIATE,"{""alpha"":0.3}","{""alpha"":0.3}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.423333333333333,46.99666666666667,6.855411487771297,0.18,0.18,0.0,baseline:fixed,5.385,7.045684258229762,-0.03833333333333311,0.19027277045846436,-0.0333333333333333,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,599c8d3177ae8900606e82d68d8a502130252ff69706ddf0c9a84fd119502abe,SUCCEEDED,,nan
loto6,statsforecast,sf-simpleexponentialsmoothingoptimized,SimpleExponentialSmoothingOptimized,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.036666666666667,39.32,6.270566162636353,0.1783333333333333,0.1783333333333333,0.0,baseline:fixed,5.385,7.045684258229762,0.3483333333333327,0.7751180955934087,-0.035,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,2978e0944f41d63ed2565a162857cf7197ca596eae37f1e6bd61bc947e14c31e,SUCCEEDED,,nan
loto6,statsforecast,sf-seasonalexponentialsmoothing,SeasonalExponentialSmoothing,UNIVARIATE,"{""alpha"":0.3,""season_length"":4}","{""alpha"":0.3,""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.463333333333333,46.88,6.846897107449476,0.1683333333333333,0.1683333333333333,0.0,baseline:fixed,5.385,7.045684258229762,-0.07833333333333314,0.19878715078028542,-0.044999999999999984,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,6036f0507fd01c99805649ea2268a43fea1248a5d68e366440462225c8dd0c7b,SUCCEEDED,,nan
loto6,statsforecast,sf-seasonalexponentialsmoothingoptimized,SeasonalExponentialSmoothingOptimized,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.025,39.37166666666667,6.2746845870264005,0.185,0.1849999999999999,0.0,baseline:fixed,5.385,7.045684258229762,0.35999999999999943,0.7709996712033611,-0.028333333333333294,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,c6a435582cd0821fa408f0e6a2db45c34a38f39d41ef1fcc4658bb42ae9ba3fd,SUCCEEDED,,nan
loto6,statsforecast,sf-holt,Holt,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.958333333333333,38.461666666666666,6.201747065679692,0.1833333333333333,0.1833333333333333,0.0,baseline:fixed,5.385,7.045684258229762,0.42666666666666675,0.8439371925500696,-0.03,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,1ebbdacc2143bc6d5f01f3d9525bee0cee5621e2e3db7d04f3388b0428ab9e5b,SUCCEEDED,,nan
loto6,statsforecast,sf-holtwinters,HoltWinters,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.998333333333333,38.87166666666667,6.2347146419597,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.3866666666666667,0.8109696162700617,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,b2468f4dfdbf38d59dc24f85dfe180f3d864d8efd422af4230f496108a265d38,SUCCEEDED,,nan
loto6,statsforecast,sf-historicaverage,HistoricAverage,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,4.963333333333333,38.48,6.203224967708329,0.1866666666666666,0.1866666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.42166666666666686,0.8424592905214325,-0.0266666666666667,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,ec82d322afd6ac43356cef79b069ab959c2041adfa3ebfc84de71e0951f2d29c,SUCCEEDED,,nan
loto6,statsforecast,sf-naive,Naive,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,6.86,76.38333333333334,8.73975590810941,0.1566666666666666,0.1566666666666666,0.0,baseline:fixed,5.385,7.045684258229762,-1.4750000000000005,-1.6940716498796489,-0.0566666666666667,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,88c9c4e5f3dab05127e8252e6f2e831399f218e4748922d4877fd57d491bb2f0,SUCCEEDED,,nan
loto6,statsforecast,sf-randomwalkwithdrift,RandomWalkWithDrift,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,6.86,76.38333333333334,8.73975590810941,0.1566666666666666,0.1566666666666666,0.0,baseline:fixed,5.385,7.045684258229762,-1.4750000000000005,-1.6940716498796489,-0.0566666666666667,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,c5599c7c4657a4851a046c585ebba49dfb3a982d1d1df218775f02eff0747372,SUCCEEDED,,nan
loto6,statsforecast,sf-seasonalnaive,SeasonalNaive,UNIVARIATE,"{""season_length"":4}","{""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,7.078333333333333,81.015,9.000833294756658,0.1533333333333333,0.1533333333333333,0.0,baseline:fixed,5.385,7.045684258229762,-1.6933333333333334,-1.9551490365268966,-0.06,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,70f60aae382c393f04e63a2eecd79c01b7110e6cd30d1f37c2ce09dab053137c,SUCCEEDED,,nan
loto6,statsforecast,sf-conformalseasonalpool,ConformalSeasonalPool,UNIVARIATE,"{""n_samples"":200,""season_length"":4}","{""n_samples"":200,""season_length"":4}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,7.078333333333333,81.015,9.000833294756658,0.1533333333333333,0.1533333333333333,0.0,baseline:fixed,5.385,7.045684258229762,-1.6933333333333334,-1.9551490365268966,-0.06,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,43aa89c48b1a4ac42c2b69582901a622c973d67f28e516609e68c72288c6ac5d,SUCCEEDED,,nan
loto6,statsforecast,sf-windowaverage,WindowAverage,UNIVARIATE,"{""window_size"":3}","{""window_size"":3}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.786666666666667,53.806666666666665,7.335302765848637,0.16,0.16,0.0,baseline:fixed,5.385,7.045684258229762,-0.4016666666666673,-0.28961850761887575,-0.05333333333333329,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,1a15b5f504c3904c419d212dc349382c47ad60760977477056bd13b0736d763e,SUCCEEDED,,nan
loto6,statsforecast,sf-seasonalwindowaverage,SeasonalWindowAverage,UNIVARIATE,"{""season_length"":4,""window_size"":2}","{""season_length"":4,""window_size"":2}",True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,6.346666666666667,62.86,7.928429857165919,0.1466666666666666,0.1466666666666666,0.0,baseline:fixed,5.385,7.045684258229762,-0.9616666666666669,-0.8827455989361574,-0.06666666666666668,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,5e637087a3188c2d6cf65fb030449d52a3f84b3deade87485cc5e46e80d0e1a5,SUCCEEDED,,nan
loto6,statsforecast,sf-adida,ADIDA,UNIVARIATE,{},{},True,VERIFIED,VERIFIED,,NOT_CAPTURED_BY_UNIFIED_CAMPAIGN,VERIFIED,5.148333333333333,41.485,6.440885032353862,0.1816666666666666,0.1816666666666666,0.0,baseline:fixed,5.385,7.045684258229762,0.23666666666666636,0.6047992258759001,-0.031666666666666704,"[1977,1997,2017,2037,2057]",100,50,1,0d02f05c43812882fe2a7cdcc0e6858477d38b3bc5563300287dac639116814e,2f4ecc1e8b7f7cd644a3d75ba6e27d1c8e532338def73de40921dd8cf8127923,c0806fc14f24cfa4d37ea0b1845143c5b14d8d8fd28f2344763c23133b641345,3084995699d1bd874214fb9ffdd218340fd8b2174166d82c3ba90a72b60a926d,SUCCEEDED,,nan
