game,candidate_id,source,library,task,status,reason,protocol_hash,hit_at_1_mean,hit_at_1_variance,hit_at_1_worst,hit_at_1_worst_seed,position_hit_at_1_mean,position_hit_at_1_variance,position_hit_at_1_worst,position_hit_at_1_worst_seed,all_positions_hit_at_1_mean,all_positions_hit_at_1_variance,all_positions_hit_at_1_worst,all_positions_hit_at_1_worst_seed,mae_mean,mae_variance,mae_worst,mae_worst_seed,mse_mean,mse_variance,mse_worst,mse_worst_seed,rmse_mean,rmse_variance,rmse_worst,rmse_worst_seed
bingo5,sf-simpleexponentialsmoothing,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.6225,0.0,0.6225,1,0.6224999999999999,0.0,0.6224999999999999,1,0.02,0.0,0.02,1,1.26625,0.0,1.26625,1,2.36625,0.0,2.36625,1,1.538262006291516,0.0,1.538262006291516,1
bingo5,sf-simpleexponentialsmoothingoptimized,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.5825,0.0,0.5825,1,0.5825,0.0,0.5825,1,0.03,0.0,0.03,1,1.215,0.0,1.215,1,2.075,0.0,2.075,1,1.4404860290887933,0.0,1.4404860290887933,1
bingo5,sf-seasonalexponentialsmoothing,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.58875,0.0,0.58875,1,0.58875,0.0,0.58875,1,0.03,0.0,0.03,1,1.29375,0.0,1.29375,1,2.45375,0.0,2.45375,1,1.566445019782054,0.0,1.566445019782054,1
bingo5,sf-seasonalexponentialsmoothingoptimized,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.595,0.0,0.595,1,0.595,0.0,0.595,1,0.05,0.0,0.05,1,1.23875,0.0,1.23875,1,2.15875,0.0,2.15875,1,1.4692685254915114,0.0,1.4692685254915114,1
bingo5,sf-holt,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.5875,0.0,0.5875,1,0.5874999999999999,0.0,0.5874999999999999,1,0.03,0.0,0.03,1,1.21625,0.0,1.21625,1,2.04125,0.0,2.04125,1,1.4287232062229547,0.0,1.4287232062229547,1
bingo5,sf-holtwinters,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.585,0.0,0.585,1,0.585,0.0,0.585,1,0.02,0.0,0.02,1,1.22,0.0,1.22,1,2.06,0.0,2.06,1,1.4352700094407325,0.0,1.4352700094407325,1
bingo5,sf-historicaverage,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.5875,0.0,0.5875,1,0.5874999999999999,0.0,0.5874999999999999,1,0.03,0.0,0.03,1,1.21625,0.0,1.21625,1,2.04125,0.0,2.04125,1,1.4287232062229547,0.0,1.4287232062229547,1
bingo5,sf-naive,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.525,0.0,0.525,1,0.525,0.0,0.525,1,0.0,0.0,0.0,1,1.545,0.0,1.545,1,3.84,0.0,3.84,1,1.9595917942265424,0.0,1.9595917942265424,1
bingo5,sf-randomwalkwithdrift,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.525,0.0,0.525,1,0.525,0.0,0.525,1,0.0,0.0,0.0,1,1.545,0.0,1.545,1,3.84,0.0,3.84,1,1.9595917942265424,0.0,1.9595917942265424,1
bingo5,sf-seasonalnaive,catalog,statsforecast,position_series,SUCCEEDED,,1eaa04f65df29009e052998928e8f3f56f710d3fd4d006c484f68e670ebba5b5,0.5175,0.0,0.5175,1,0.5175,0.0,0.5175,1,0.03,0.0,0.03,1,1.5725,0.0,1.5725,1,3.885,0.0,3.885,1,1.9710403344427023,0.0,1.9710403344427023,1
