rank,model_id,family,game,target_mode,backend,hit_at_1,mae,mse,exact,set_overlap,jaccard,brier,log_loss
1,pp-conditional-bernoulli-fixed-k,fixed_subset,loto7,fixed_cardinality_subset,builtin,0.14285714285714285,7.285714285714286,62.142857142857146,0.0,1.0,0.07692307692307693,0.15872346291732625,3.679152167815875
