rank,model_id,family,game,target_mode,backend,hit_at_1,mae,mse,exact,set_overlap,jaccard,brier,log_loss
1,pp-bocpd-dirichlet-categorical,changepoint,loto7,online_changepoint,builtin,0.14285714285714285,4.285714285714286,25.428571428571427,0.0,1.0,0.07692307692307693,0.9450704449602944,3.075247383373106
